,Unnamed: 0,regulator,regulator_id,trn_type,direction,gene_name,gene_product,old_gene_id,new_gene_id,gene_id,source,evidence type
181,210,Zur,A1S_0144,TF,-,znuD1,,A1S_2892,,ABUW_0600,doi: 10.1128/JB.01650-14,EMSA and differential expression in ATCC 17978
182,211,Zur,A1S_0144,TF,-,tonBZn,,A1S_0452,,ABUW_3426,doi: 10.1128/JB.01650-14,EMSA and differential expression in ATCC 17978
183,212,Zur,A1S_0144,TF,-,mlaE,,A1S_3103,,ABUW_0384,doi: 10.1128/JB.01650-14,EMSA and differential expression in ATCC 17978
184,213,Zur,A1S_0144,TF,-,,,A1S_3411,,ABUW_0073,doi: 10.1128/JB.01650-14,EMSA and differential expression in ATCC 17978
185,214,Zur,A1S_0144,TF,-,,,A1S_3412,,ABUW_0072,doi: 10.1128/JB.01650-14,EMSA and differential expression in ATCC 17978
186,215,mumR,A1S_1265/ABUW_2608,TF,,mumT,,A1S_1266,,ABUW_2607,DOI 10.1128/mBio.01475-16 ,differential expression expression
187,216,mumR,A1S_1265/ABUW_2608,TF,,mumL,,A1S_1267,,ABUW_2606,DOI 10.1128/mBio.01475-16 ,differential expression expression
188,217,mumR,A1S_1265/ABUW_2608,TF,,mumU,,A1S_1268,,ABUW_2605,DOI 10.1128/mBio.01475-16 ,differential expression expression
189,218,mumR,A1S_1265/ABUW_2608,TF,,mumH,,A1S_1269,,ABUW_2604,DOI 10.1128/mBio.01475-16 ,differential expression expression
190,219,mumR,A1S_1265/ABUW_2608,TF,,mumC,,A1S_1270,,ABUW_2603,DOI 10.1128/mBio.01475-16 ,differential expression expression
191,220,BfmR,ABUW_3181/ABUW_3180,TCS,,csuC,,,,ABUW_1490,DOI 10.1099/mic.0.2008/019471-0,Differential expression of csuA and csuB in 19606  - the rest are part of the operon
192,221,BfmR,ABUW_3181/ABUW_3180,TCS,,csuD,,,,ABUW_1491,DOI 10.1099/mic.0.2008/019471-0,Differential expression of csuA and csuB in 19606  - the rest are part of the operon
193,222,BfmR,ABUW_3181/ABUW_3180,TCS,,csuE,,,,ABUW_1492,DOI 10.1099/mic.0.2008/019471-0,Differential expression of csuA and csuB in 19606  - the rest are part of the operon
194,223,BfmR,ABUW_3181/ABUW_3180,TCS,,csuA/B,,,,ABUW_1487,DOI 10.1099/mic.0.2008/019471-0,Differential expression of csuA and csuB in 19606  - the rest are part of the operon
195,224,KpdE,ABUW_1584/ABUW_1585,TCS,,kdpA,,,,ABUW_1581,DOI https://doi.org/10.1093/infdis/jiw476,differential expression 
196,225,KpdE,ABUW_1584/ABUW_1585,TCS,,kdpB,,,,ABUW_1582,DOI https://doi.org/10.1093/infdis/jiw476,differential expression 
197,226,KpdE,ABUW_1584/ABUW_1585,TCS,,kdpC,,,,ABUW_1583,DOI https://doi.org/10.1093/infdis/jiw476,differential expression 
198,227,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,integrase,,,ABUW_0538,PHASTer,
199,228,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0539,PHASTer,
200,229,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0540,PHASTer,
201,230,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,DNA exonuclease,,,ABUW_0541,PHASTer,
202,231,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,single-stranded DNA-binding protein,,,ABUW_0542,PHASTer,
203,232,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0543,PHASTer,
204,233,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0544,PHASTer,
205,234,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0545,PHASTer,
206,235,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0546,PHASTer,
207,236,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0547,PHASTer,
208,237,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0548,PHASTer,
209,238,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0549,PHASTer,
210,239,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0550,PHASTer,
211,240,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,Rha family transcriptional regulator,,,ABUW_0551,PHASTer,
212,241,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0552,PHASTer,
213,242,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,NAD-dependent DNA ligase,,,ABUW_0553,PHASTer,
214,243,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0554,PHASTer,
215,244,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0555,PHASTer,
216,245,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage zinc-binding transcriptional activator,,,ABUW_0556,PHASTer,
217,246,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage late control protein D,,,ABUW_0557,PHASTer,
218,247,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage tail protein,,,ABUW_0558,PHASTer,
219,248,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage-related membrane protein,,,ABUW_0559,PHASTer,
220,249,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,transposase,,,ABUW_0561,PHASTer,
221,250,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,transposase inhibitor,,,ABUW_0562,PHASTer,
222,251,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,beta-lactamase OXA-23,,,ABUW_0563,PHASTer,
223,252,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,AAA ATPase,,,ABUW_0564,PHASTer,
224,253,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage tail protein,,,ABUW_0565,PHASTer,
225,254,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage tail tube protein,,,ABUW_0566,PHASTer,
226,255,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage tail sheath protein,,,ABUW_0567,PHASTer,
227,256,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage tail fiber protein,,,ABUW_0568,PHASTer,
228,257,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage tail protein,,,ABUW_0569,PHASTer,
229,258,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage baseplate assembly protein,,,ABUW_0570,PHASTer,
230,259,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage baseplate assembly protein,,,ABUW_0571,PHASTer,
231,260,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage baseplate assembly protein,,,ABUW_0572,PHASTer,
232,261,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage tail completion protein,,,ABUW_0573,PHASTer,
233,262,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage tail completion protein,,,ABUW_0574,PHASTer,
234,263,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,hypothetical protein,,,ABUW_0575,PHASTer,
235,264,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage-related membrane protein,,,ABUW_0576,PHASTer,
236,265,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage-related membrane protein,,,ABUW_0577,PHASTer,
237,266,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage tail protein,,,ABUW_0578,PHASTer,
238,267,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage head completion protein,,,ABUW_0579,PHASTer,
239,268,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage small terminase subunit,,,ABUW_0580,PHASTer,
240,269,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,capsid protein,,,ABUW_0581,PHASTer,
241,270,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,capsid scaffolding protein,,,ABUW_0582,PHASTer,
242,271,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage-related terminase,,,ABUW_0583,PHASTer,
243,272,Phage region 1,Psuedo_Dobby_NC_048109,Phage region,,,phage-related portal protein,,,ABUW_0584,PHASTer,
244,273,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,"NAD(P)H dehydrogenase, quinone family",,,ABUW_0725,PHASTer,
245,274,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,putative transcriptional regulator (AraC family),,,ABUW_0726,PHASTer,
246,275,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,fatty acid desaturase,,,ABUW_0727,PHASTer,
247,276,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0728,PHASTer,
248,277,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,uppP,undecaprenyl-diphosphatase UppP,,,ABUW_0729,PHASTer,
249,278,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,"transcriptional regulator, AraC family",,,ABUW_0730,PHASTer,
250,279,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,NADPH:quinone oxidoreductase,,,ABUW_0731,PHASTer,
251,280,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,hchA,chaperone protein,,,ABUW_0732,PHASTer,
252,281,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0733,PHASTer,
253,282,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0734,PHASTer,
254,283,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0735,PHASTer,
255,284,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0736,PHASTer,
256,285,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0737,PHASTer,
257,286,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0738,PHASTer,
258,287,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0739,PHASTer,
259,288,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0740,PHASTer,
260,289,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0741,PHASTer,
261,290,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0742,PHASTer,
262,291,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0743,PHASTer,
263,292,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0744,PHASTer,
264,293,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0745,PHASTer,
265,294,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0746,PHASTer,
266,295,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,"putative transcriptional regulator, Cro/CI family",,,ABUW_0747,PHASTer,
267,296,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0748,PHASTer,
268,297,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0749,PHASTer,
269,298,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0750,PHASTer,
270,299,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0751,PHASTer,
271,300,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,replicative DNA helicase,,,ABUW_0752,PHASTer,
272,301,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0753,PHASTer,
273,302,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0754,PHASTer,
274,303,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0755,PHASTer,
275,304,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0756,PHASTer,
276,305,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0757,PHASTer,
277,306,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0758,PHASTer,
278,307,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0759,PHASTer,
279,308,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0760,PHASTer,
280,309,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0761,PHASTer,
281,310,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0762,PHASTer,
282,311,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0763,PHASTer,
283,312,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0764,PHASTer,
285,314,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0766,PHASTer,
286,315,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0767,PHASTer,
287,316,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0768,PHASTer,
288,317,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0769,PHASTer,
289,318,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0770,PHASTer,
290,319,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0771,PHASTer,
291,320,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0772,PHASTer,
292,321,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0773,PHASTer,
293,322,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0774,PHASTer,
295,324,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0776,PHASTer,
296,325,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,phage head morphogenesis protein,,,ABUW_0777,PHASTer,
297,326,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0778,PHASTer,
298,327,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0779,PHASTer,
299,328,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0780,PHASTer,
300,329,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0781,PHASTer,
301,330,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,"prophage LambdaCh01, coat protein",,,ABUW_0782,PHASTer,
302,331,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0783,PHASTer,
303,332,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0784,PHASTer,
304,333,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0785,PHASTer,
305,334,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0786,PHASTer,
306,335,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0787,PHASTer,
307,336,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0788,PHASTer,
308,337,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0789,PHASTer,
309,338,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,putative tail fiber,,,ABUW_0790,PHASTer,
310,339,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0791,PHASTer,
311,340,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0792,PHASTer,
312,341,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0793,PHASTer,
313,342,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,helix-turn-helix domain protein,,,ABUW_0794,PHASTer,
314,343,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0795,PHASTer,
315,344,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0796,PHASTer,
316,345,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,"lipoprotein, putative",,,ABUW_0797,PHASTer,
317,346,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0798,PHASTer,
318,347,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,Arc domain protein DNA binding domain protein,,,ABUW_0799,PHASTer,
319,348,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0800,PHASTer,
320,349,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0801,PHASTer,
321,350,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0802,PHASTer,
322,351,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0803,PHASTer,
323,352,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,tail tape measure protein,,,ABUW_0804,PHASTer,
324,353,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0805,PHASTer,
325,354,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,bacteriophage D3 - Orf22,,,ABUW_0806,PHASTer,
326,355,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0807,PHASTer,
327,356,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0808,PHASTer,
328,357,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0809,PHASTer,
329,358,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0810,PHASTer,
330,359,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0811,PHASTer,
331,360,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0812,PHASTer,
332,361,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0813,PHASTer,
333,362,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,hypothetical protein,,,ABUW_0814,PHASTer,
334,363,Phage region 2,Acinet_YMC11/11/R3177_041866,Phage region,,,"site-specific recombinase, phage integrase family",,,ABUW_0815,PHASTer,
335,364,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,queF,NADPH-dependent 7-cyano-7-deazaguanine reductase (EsvE1),,,ABUW_1246,PHASTer,
336,365,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,ABC transporter permease protein,,,ABUW_1247,PHASTer,
337,366,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,ABC transporter ATP-binding protein,,,ABUW_1248,PHASTer,
338,367,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,integrase,,,ABUW_1249,PHASTer,
339,368,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1250,PHASTer,
340,369,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1251,PHASTer,
341,370,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1252,PHASTer,
342,371,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1253,PHASTer,
343,372,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1254,PHASTer,
344,373,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1255,PHASTer,
345,374,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1256,PHASTer,
346,375,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1257,PHASTer,
347,376,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1258,PHASTer,
348,377,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1259,PHASTer,
349,378,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1260,PHASTer,
350,379,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1261,PHASTer,
351,380,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1263,PHASTer,
352,381,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1264,PHASTer,
353,382,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,peptidase S24 S26A and S26B,,,ABUW_1265,PHASTer,
354,383,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,"regulator protein, putative",,,ABUW_1266,PHASTer,
355,384,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1267,PHASTer,
356,385,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1268,PHASTer,
357,386,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1269,PHASTer,
358,387,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1270,PHASTer,
359,388,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,replicative DNA helicase,,,ABUW_1271,PHASTer,
360,389,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1272,PHASTer,
361,390,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1274,PHASTer,
362,391,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1275,PHASTer,
363,392,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1276,PHASTer,
364,393,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1277,PHASTer,
365,394,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1278,PHASTer,
366,395,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1279,PHASTer,
367,396,Phage region 3,Acinet_vB_AbaS_TRS1_NC_031098,Phage region,,,hypothetical protein,,,ABUW_1280,PHASTer,
368,397,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1289,PHASTer,
369,398,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1290,PHASTer,
370,399,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,phage protein,,,ABUW_1291,PHASTer,
371,400,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1292,PHASTer,
372,401,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1293,PHASTer,
373,402,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,phage head morphogenesis protein,,,ABUW_1294,PHASTer,
374,403,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1295,PHASTer,
375,404,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1296,PHASTer,
376,405,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1297,PHASTer,
377,406,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1298,PHASTer,
378,407,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,major capsid protein,,,ABUW_1299,PHASTer,
379,408,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1300,PHASTer,
380,409,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1301,PHASTer,
381,410,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1302,PHASTer,
382,411,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1303,PHASTer,
383,412,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1304,PHASTer,
384,413,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1305,PHASTer,
385,414,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1306,PHASTer,
386,415,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1307,PHASTer,
387,416,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,putative tail fiber,,,ABUW_1308,PHASTer,
388,417,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1309,PHASTer,
389,418,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1310,PHASTer,
390,419,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1311,PHASTer,
391,420,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,phage protein,,,ABUW_1312,PHASTer,
392,421,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,transcriptional regulator,,,ABUW_1313,PHASTer,
393,422,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1314,PHASTer,
394,423,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,tail tape measure protein,,,ABUW_1316,PHASTer,
395,424,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1317,PHASTer,
396,425,Phage region 4,Acinet_Bphi_B1251_NC_019541,Phage region,,,hypothetical protein,,,ABUW_1318,PHASTer,
