locus,gene_weight,gene_name,gene_product,cog,regulator,link
PA2688,0.0398269714,pfeA,ferric enterobactin receptor,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2688&e1=1&assembly=complete
PA1491,0.0394906354,PA1491,transporter,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1491&e1=1&assembly=complete
PA0434,0.0391457707,PA0434,hypothetical protein,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0434&e1=1&assembly=complete
PA0702,0.0390581481,PA0702,hypothetical protein,Lipid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0702&e1=1&assembly=complete
PA1108,0.038930671800000004,PA1108,major facilitator superfamily transporter,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1108&e1=1&assembly=complete
PA1833a,0.038713664,PA1833a,alpha/beta hydrolase,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1833a&e1=1&assembly=complete
PA1953,0.0386447834,PA1953,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1953&e1=1&assembly=complete
PA0813,0.0385984962,PA0813,hypothetical protein,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0813&e1=1&assembly=complete
PA1233,0.0383446816,PA1233,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1233&e1=1&assembly=complete
PA0444,0.0381207354,PA0444,allantoate amidohydrolase,Amino acid transport and metabolism,RutR2,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0444&e1=1&assembly=complete
PA3901,0.0375594697,fecA,Fe(III) dicitrate transporter FecA,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3901&e1=1&assembly=complete
PA2636,0.037500311200000004,PA2636,hypothetical protein,"Secondary metabolites biosynthesis, transport, and catabolism",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2636&e1=1&assembly=complete
PA4127,0.0373134907,hpcG,2-oxo-hepta-3-ene-1%2C7-dioic acid hydratase,"Secondary metabolites biosynthesis, transport, and catabolism",RsmA,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4127&e1=1&assembly=complete
PA2377,0.0371818019,PA2377,hypothetical protein,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2377&e1=1&assembly=complete
PA2157,0.0370379055,PA2157,hypothetical protein,Function unknown,RpoN,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2157&e1=1&assembly=complete
PA1951,0.0369026151,PA1951,hypothetical protein,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1951&e1=1&assembly=complete
PA4089,0.036852079,PA4089,3-ketoacyl-ACP reductase,Lipid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4089&e1=1&assembly=complete
PA3279,0.0367119702,oprP,phosphate-specific outer membrane porin OprP,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3279&e1=1&assembly=complete
PA0884,0.0365451688,PA0884,C4-dicarboxylate-binding protein,Carbohydrate transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0884&e1=1&assembly=complete
PA0573,0.0357206896,PA0573,hypothetical protein,"Replication, recombination and repair",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0573&e1=1&assembly=complete
PA1037,0.035562265100000004,PA1037,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1037&e1=1&assembly=complete
PA5246,0.0352417258,PA5246,hypothetical protein,"Secondary metabolites biosynthesis, transport, and catabolism",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5246&e1=1&assembly=complete
PA0208,0.035183507,mdcA,malonate decarboxylase subunit alpha,Lipid transport and metabolism,MdcR,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0208&e1=1&assembly=complete
PA4350,0.034889164,PA4350,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4350&e1=1&assembly=complete
PA1932,0.0348847201,PA1932,hydroxylase molybdopterin-containing subunit,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1932&e1=1&assembly=complete
PA1567,0.034562694500000005,PA1567,hypothetical protein,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1567&e1=1&assembly=complete
PA0324,0.0341807737,PA0324,ABC transporter permease,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0324&e1=1&assembly=complete
PA2070,0.0333170116,PA2070,hypothetical protein,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2070&e1=1&assembly=complete
PA4821,0.0330734102,PA4821,transporter,Defense mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4821&e1=1&assembly=complete
PA2189,0.0328184105,PA2189,hypothetical protein,"Post-translational modification, protein turnover,and chaperones",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2189&e1=1&assembly=complete
PA1261,0.0326651962,PA1261,transcriptional regulator,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1261&e1=1&assembly=complete
PA0138,0.0325645969,PA0138,ABC transporter permease,"Intracellular trafficking, secretion, and vesicular transport",RutR,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0138&e1=1&assembly=complete
PA4313,0.032370118,PA4313,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4313&e1=1&assembly=complete
PA1917,0.0321774247,PA1917,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1917&e1=1&assembly=complete
PA2513,0.031985316800000003,antB,anthranilate dioxygenase small subunit,"Secondary metabolites biosynthesis, transport, and catabolism",AntR,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2513&e1=1&assembly=complete
PA4100,0.031973656600000004,PA4100,dehydrogenase,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4100&e1=1&assembly=complete
PA5396,0.0316067367,PA5396,hypothetical protein,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5396&e1=1&assembly=complete
PA2347,0.0315207802,PA2347,hypothetical protein,Lipid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2347&e1=1&assembly=complete
PA3422,0.0308942611,PA3422,hypothetical protein,Cell wall/membrane/envelope biogenesis,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3422&e1=1&assembly=complete
PA2325,0.0308784058,PA2325,hypothetical protein,Lipid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2325&e1=1&assembly=complete
PA2266,0.030592070500000002,PA2266,cytochrome C,Energy production and conversion,PtxS,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2266&e1=1&assembly=complete
PA3258,0.0305489223,PA3258,hypothetical protein,Signal transduction mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3258&e1=1&assembly=complete
PA2804,0.0304622947,PA2804,hypothetical protein,Function unknown,PhnR,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2804&e1=1&assembly=complete
PA0725,0.030436736500000002,PA0725,hypothetical protein,Function unknown,XisF4,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0725&e1=1&assembly=complete
PA1914,0.030014071700000002,PA1914,hypothetical protein,Cell motility,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1914&e1=1&assembly=complete
PA2144,0.0299033101,glgP,glycogen phosphorylase,Carbohydrate transport and metabolism,RpoN,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2144&e1=1&assembly=complete
PA5405,0.0298562777,PA5405,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5405&e1=1&assembly=complete
PA0821,0.0297909879,PA0821,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0821&e1=1&assembly=complete
PA3543,0.029587546200000002,algK,alginate biosynthesis protein AlgK,Function unknown,PA1226,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3543&e1=1&assembly=complete
PA4634,0.0295273121,PA4634,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4634&e1=1&assembly=complete
PA0931,0.0294680954,pirA,outer membrane receptor FepA,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0931&e1=1&assembly=complete
PA2771,0.029202464900000003,PA2771,hypothetical protein,Signal transduction mechanisms,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2771&e1=1&assembly=complete
PA2292,0.0290112969,PA2292,hypothetical protein,Function unknown,PA2299,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2292&e1=1&assembly=complete
PA3341,0.028972125100000003,PA3341,transcriptional regulator,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3341&e1=1&assembly=complete
PA3608,0.028742261,potB,polyamine ABC transporter permease PotB,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3608&e1=1&assembly=complete
PA2178,0.028666080200000003,PA2178,hypothetical protein,Function unknown,RpoN,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2178&e1=1&assembly=complete
PA2551,0.028465869300000002,PA2551,transcriptional regulator,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2551&e1=1&assembly=complete
PA5185,0.0282110122,PA5185,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5185&e1=1&assembly=complete
PA2787,0.0281141685,cpg2,glutamate carboxypeptidase,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2787&e1=1&assembly=complete
PA0470,0.0272864206,fiuA,ferrichrome receptor FiuA,Inorganic ion transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0470&e1=1&assembly=complete
PA4470,0.027270283000000003,fumC1,fumarate hydratase,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4470&e1=1&assembly=complete
PA5525,0.0270882096,PA5525,transcriptional regulator,Transcription,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5525&e1=1&assembly=complete
PA2746a,0.0269974009,PA2746a,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2746a&e1=1&assembly=complete
PA3390,-0.0273860847,PA3390,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3390&e1=1&assembly=complete
PA3389,-0.027875630300000002,PA3389,ring-cleaving dioxygenase,Amino acid transport and metabolism,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA3389&e1=1&assembly=complete
PA0526,-0.028039467000000002,PA0526,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA0526&e1=1&assembly=complete
PA1303,-0.0282474321,PA1303,signal peptidase,"Intracellular trafficking, secretion, and vesicular transport",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1303&e1=1&assembly=complete
PA4173,-0.0284399705,PA4173,hypothetical protein,"Translation, ribosomal structure and biogenesis",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4173&e1=1&assembly=complete
PA1825,-0.0291359915,PA1825,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1825&e1=1&assembly=complete
PA4636a,-0.0298657402,PA4636a,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4636a&e1=1&assembly=complete
PA5419,-0.0313610607,soxG,sarcosine oxidase subunit gamma,Amino acid transport and metabolism,"SouR,GbdR",https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA5419&e1=1&assembly=complete
PA4104,-0.0319999938,PA4104,hypothetical protein,Function unknown,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4104&e1=1&assembly=complete
PA1883,-0.0332884003,PA1883,NADH-quinone oxidoreductase subunit A,Energy production and conversion,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA1883&e1=1&assembly=complete
PA4392,-0.0357509539,PA4392,hypothetical protein,"Replication, recombination and repair",,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA4392&e1=1&assembly=complete
PA2501,-0.0361960377,PA2501,hypothetical protein,No COG annotation,,https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=PA2501&e1=1&assembly=complete
