,gene_product,start,strand,cog,gene_name,operon,stop,regulator
USA300HOU_RS04240,hypothetical protein,869638,-,No COG category,USA300HOU_RS04240,,869962.0,
USA300HOU_RS04245,hypothetical protein,869977,-,No COG category,USA300HOU_RS04245,,870124.0,
USA300HOU_RS04250,DUF5067 domain-containing protein,870315,-,No COG category,USA300HOU_RS04250,,871044.0,
USA300HOU_RS04260,hypothetical protein,871642,+,No COG category,USA300HOU_RS04260,,872086.0,
USA300HOU_RS04265,N-acetyltransferase,872302,+,Function unknown,yafC,yafC,872833.0,
USA300HOU_RS04270,clumping factor A,873095,+,"Cell cycle control, cell division, chromosome partitioning",clfA,clfA,875897.0,
USA300HOU_RS04275,coagulase,876117,+,No COG category,USA300HOU_RS04275,,877644.0,
USA300HOU_RS04280,hypothetical protein,877994,+,No COG category,USA300HOU_RS04280,,879017.0,WalR
USA300HOU_RS04285,hypothetical protein,879351,+,No COG category,USA300HOU_RS04285,,879822.0,
USA300HOU_RS04290,thermonuclease,880162,+,"Replication, recombination and repair",nuC,nuC,880849.0,
USA300HOU_RS04295,cold-shock protein,881205,+,Transcription,cspC,cspC,881406.0,
USA300HOU_RS04300,hypothetical protein,881901,-,No COG category,USA300HOU_RS04300,,882120.0,WalR
USA300HOU_RS04305,hypothetical protein,882181,-,No COG category,USA300HOU_RS04305,,882466.0,"SigB,VraR,WalR"
USA300HOU_RS04310,hypothetical protein,882553,-,No COG category,USA300HOU_RS04310,,883123.0,
USA300HOU_RS04315,hypothetical protein,883310,-,No COG category,USA300HOU_RS04315,,883499.0,
USA300HOU_RS04320,hypothetical protein,883527,-,No COG category,USA300HOU_RS04320,,883788.0,
USA300HOU_RS04325,hypothetical protein,884128,+,No COG category,USA300HOU_RS04325,,884332.0,
USA300HOU_RS04330,hypothetical protein,884328,-,No COG category,USA300HOU_RS04330,,884565.0,
USA300HOU_RS04335,histidine phosphatase family protein,884810,+,Carbohydrate transport and metabolism,USA300HOU_RS04335,,885371.0,
USA300HOU_RS04340,hypothetical protein,885443,-,Function unknown,yisU,yisU,886061.0,CodY
USA300HOU_RS04345,N-acetyltransferase,886215,-,Transcription,yitH,yitH,886710.0,
USA300HOU_RS04350,organic hydroperoxide reductase OsmC/OhrA,887108,-,"Post-translational modification, protein turnover, and chaperones",ohR,ohR,887531.0,WalR
USA300HOU_RS04355,3-dehydroquinase,887678,+,Amino acid transport and metabolism,aroD,aroD,888395.0,
USA300HOU_RS04360,nitroreductase,888477,+,Energy production and conversion,USA300HOU_RS04360,,889017.0,Fur
USA300HOU_RS04365,thiol reductase thioredoxin,889166,-,"Post-translational modification, protein turnover, and chaperones",ydbP,ydbP,889487.0,
USA300HOU_RS04370,arsenate reductase,889630,+,"Post-translational modification, protein turnover, and chaperones",arsC,arsC,889987.0,
USA300HOU_RS04375,glycine cleavage system protein H,890144,+,Amino acid transport and metabolism,gcvH,gcvH,890525.0,CcpA
USA300HOU_RS04385,hypothetical protein,890703,+,Function unknown,ywqG,ywqG,891582.0,
USA300HOU_RS04395,topiosmerase,892323,+,"Replication, recombination and repair",yusF,yusF,892710.0,
USA300HOU_RS04400,thiol reductase thioredoxin,892702,+,"Post-translational modification, protein turnover, and chaperones",USA300HOU_RS04400,yusF,892999.0,
USA300HOU_RS04405,methionine import ATP-binding protein MetN 2,893248,+,Inorganic ion transport and metabolism,metN,"metN,metI,metQ",894274.0,"CodY,SAM,Genomic Island 3"
USA300HOU_RS04410,ABC transporter permease,894266,+,Inorganic ion transport and metabolism,metI,"metN,metI,metQ",894962.0,"CodY,SAM,Genomic Island 3"
USA300HOU_RS04415,methionine ABC transporter substrate-binding protein,894979,+,Inorganic ion transport and metabolism,metQ,"metN,metI,metQ",895801.0,"CodY,SAM,Genomic Island 3"
USA300HOU_RS04420,site-specific integrase,895943,-,"Replication, recombination and repair",USA300HOU_RS04420,,897164.0,Genomic Island 3
USA300HOU_RS04425,exotoxin,897251,-,Function unknown,USA300HOU_RS04425,,897980.0,Genomic Island 3
USA300HOU_RS04430,enterotoxin,898003,-,Function unknown,USA300HOU_RS04430,,898732.0,Genomic Island 3
USA300HOU_RS04435,hypothetical protein,898748,-,Function unknown,USA300HOU_RS04435,,899207.0,Genomic Island 3
USA300HOU_RS04440,transcriptional regulator,899218,-,Transcription,USA300HOU_RS04440,,899551.0,Genomic Island 3
USA300HOU_RS04445,transcriptional regulator,899743,+,Transcription,dicA,dicA,900007.0,Genomic Island 3
USA300HOU_RS04450,hypothetical protein,899999,+,No COG category,USA300HOU_RS04450,dicA,900272.0,Genomic Island 3
USA300HOU_RS04455,hypothetical protein,900423,+,No COG category,USA300HOU_RS04455,dicA,900627.0,Genomic Island 3
USA300HOU_RS04460,hypothetical protein,900628,+,No COG category,USA300HOU_RS04460,dicA,901012.0,Genomic Island 3
USA300HOU_RS04465,hypothetical protein,901012,+,No COG category,USA300HOU_RS04465,dicA,901261.0,Genomic Island 3
USA300HOU_RS04470,primase,901352,+,Function unknown,USA300HOU_RS04470,,903725.0,Genomic Island 3
USA300HOU_RS04475,hypothetical protein,904395,+,No COG category,USA300HOU_RS04475,,904740.0,Genomic Island 3
USA300HOU_RS04480,hypothetical protein,904964,+,No COG category,USA300HOU_RS04480,,905171.0,Genomic Island 3
USA300HOU_RS04485,phage capsid protein,905157,+,Function unknown,USA300HOU_RS04485,,906216.0,Genomic Island 3
USA300HOU_RS04490,hypothetical protein,906399,+,Cell wall/membrane/envelope biogenesis,USA300HOU_RS04490,,906891.0,Genomic Island 3
USA300HOU_RS04495,CAAX amino protease,907319,+,Defense mechanisms,USA300HOU_RS04495,,908288.0,Genomic Island 3
USA300HOU_RS04500,hypothetical protein,908522,-,No COG category,USA300HOU_RS04500,,909077.0,"SaeR,Genomic Island 3"
USA300HOU_RS04505,CsbD family protein,910110,+,Function unknown,USA300HOU_RS04505,,910305.0,"SigB,Genomic Island 3"
USA300HOU_RS04510,DUF368 domain-containing protein,910537,-,Function unknown,USA300HOU_RS04510,,911389.0,
USA300HOU_RS04515,ABC transporter ATP-binding protein,911716,+,"Post-translational modification, protein turnover, and chaperones",sufC,"sufC,sufD",912478.0,PerR
USA300HOU_RS04520,Fe-S cluster assembly protein SufD,912575,+,"Post-translational modification, protein turnover, and chaperones",sufD,"sufC,sufD",913883.0,PerR
USA300HOU_RS04525,aminotransferase,913988,+,Amino acid transport and metabolism,sufS,"sufS,nifU",915239.0,PerR
USA300HOU_RS04530,iron-sulfur cluster assembly scaffold protein NifU,915228,+,Energy production and conversion,nifU,"sufS,nifU",915693.0,PerR
USA300HOU_RS04535,Fe-S cluster assembly protein SufB,915843,+,"Post-translational modification, protein turnover, and chaperones",sufB,sufB,917241.0,PerR
USA300HOU_RS04545,hypothetical protein,917570,-,No COG category,USA300HOU_RS04545,,917885.0,
USA300HOU_RS04550,hypothetical protein,918249,+,Inorganic ion transport and metabolism,USA300HOU_RS04550,yrpB,919290.0,
USA300HOU_RS04555,nitronate monooxygenase,919303,+,Function unknown,yrpB,yrpB,920371.0,
USA300HOU_RS04565,hypothetical protein,920583,+,Function unknown,yunF,"yunF,yunD,lipA",921432.0,
USA300HOU_RS04570,anion permease,921444,+,Function unknown,USA300HOU_RS04570,"yunF,yunD,lipA",922272.0,
USA300HOU_RS04575,"multifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'-nucleotidase/3'-nucleotidase",922298,+,Nucleotide transport and metabolism,yunD,"yunF,yunD,lipA",923618.0,
USA300HOU_RS04580,lipoyl synthase,923701,+,Coenzyme transport and metabolism,lipA,"yunF,yunD,lipA",924619.0,
USA300HOU_RS04585,hypothetical protein,924748,+,Function unknown,yutD,yutD,925132.0,
USA300HOU_RS04590,hypothetical protein,925210,-,Function unknown,USA300HOU_RS04590,,925477.0,
USA300HOU_RS04595,hypothetical protein,925574,+,Function unknown,USA300HOU_RS04595,"nagD,gyaR",926009.0,
USA300HOU_RS04600,protein NagD,926008,+,Carbohydrate transport and metabolism,nagD,"nagD,gyaR",926788.0,
USA300HOU_RS04605,D-glycerate dehydrogenase,926820,+,Energy production and conversion,gyaR,"nagD,gyaR",927780.0,
USA300HOU_RS04615,hypothetical protein,928191,+,No COG category,USA300HOU_RS04615,"dltA,dltB,dltC,dltD",928344.0,
USA300HOU_RS04620,D-alanine--poly(phosphoribitol) ligase,928359,+,Coenzyme transport and metabolism,dltA,"dltA,dltB,dltC,dltD",929817.0,
USA300HOU_RS04625,D-alanyl-lipoteichoic acid biosynthesis protein DltB,929813,+,Cell wall/membrane/envelope biogenesis,dltB,"dltA,dltB,dltC,dltD",931028.0,
USA300HOU_RS04630,D-alanine--poly(phosphoribitol) ligase subunit 2,931045,+,Cell wall/membrane/envelope biogenesis,dltC,"dltA,dltB,dltC,dltD",931282.0,
USA300HOU_RS04635,D-alanyl-lipoteichoic acid biosynthesis protein DltD,931278,+,Cell wall/membrane/envelope biogenesis,dltD,"dltA,dltB,dltC,dltD",932454.0,
USA300HOU_RS04640,NifU family protein,932716,-,"Post-translational modification, protein turnover, and chaperones",nifU,nifU,932959.0,
USA300HOU_RS04645,disulfide oxidoreductase,933059,+,Function unknown,USA300HOU_RS04645,,933383.0,
USA300HOU_RS04650,NADH dehydrogenase,933441,-,Energy production and conversion,USA300HOU_RS04650,,934506.0,
USA300HOU_RS04655,hypothetical protein,934822,+,Function unknown,yuzB,"yuzB,erpA",935059.0,
USA300HOU_RS04660,iron-sulfur cluster assembly accessory protein,935071,+,Function unknown,erpA,"yuzB,erpA",935431.0,
USA300HOU_RS04665,NADH dehydrogenase,935884,+,Energy production and conversion,yumB,yumB,937093.0,
USA300HOU_RS04670,cytosol aminopeptidase,937223,+,Amino acid transport and metabolism,pepA,,938699.0,
USA300HOU_RS04675,sodium:proton antiporter,939109,+,Function unknown,yuiF,"yuiF,ydiI",940426.0,HisR
USA300HOU_RS04680,thioesterase,940444,+,"Secondary metabolites biosynthesis, transport, and catabolism",ydiI,"yuiF,ydiI",940819.0,HisR
USA300HOU_RS04685,pyridine nucleotide-disulfide oxidoreductase,940874,-,No COG category,USA300HOU_RS04685,,942029.0,"Zur,GraS"
USA300HOU_RS04690,Na+/H+ antiporter subunit G,942277,-,Inorganic ion transport and metabolism,phaG,"phaG,phaF,mrpE,mnhd1,mnhc1,mnhb1,phaA",942634.0,
USA300HOU_RS04695,Na+/H+ antiporter subunit F,942611,-,Inorganic ion transport and metabolism,phaF,"phaG,phaF,mrpE,mnhd1,mnhc1,mnhb1,phaA",942905.0,
USA300HOU_RS04700,Na+/H+ antiporter subunit E,942904,-,Inorganic ion transport and metabolism,mrpE,"phaG,phaF,mrpE,mnhd1,mnhc1,mnhb1,phaA",943384.0,
USA300HOU_RS04705,Na+/H+ antiporter subunit D,943385,-,Inorganic ion transport and metabolism,mnhd1,"phaG,phaF,mrpE,mnhd1,mnhc1,mnhb1,phaA",944882.0,
USA300HOU_RS04710,Na(+)/H(+) antiporter subunit C,944874,-,Inorganic ion transport and metabolism,mnhc1,"phaG,phaF,mrpE,mnhd1,mnhc1,mnhb1,phaA",945204.0,
USA300HOU_RS04715,Na+/H+ antiporter subunit B,945215,-,Inorganic ion transport and metabolism,mnhb1,"phaG,phaF,mrpE,mnhd1,mnhc1,mnhb1,phaA",945644.0,
USA300HOU_RS04720,Na+/H+ antiporter subunit A,945636,-,Inorganic ion transport and metabolism,phaA,"phaG,phaF,mrpE,mnhd1,mnhc1,mnhb1,phaA",948042.0,
USA300HOU_RS04725,kinase,948172,-,Function unknown,kapB,kapB,948556.0,
USA300HOU_RS04730,peptidyl-prolyl cis-trans isomerase,948619,+,"Post-translational modification, protein turnover, and chaperones",ppiB,ppiB,949213.0,
USA300HOU_RS04735,general stress protein,949628,+,"Translation, ribosomal structure and biogenesis",yugI,,950006.0,
USA300HOU_RS04740,NADH-dependent flavin oxidoreductase,950367,+,Energy production and conversion,yqiG,yqiG,951495.0,
USA300HOU_RS04745,Ornithine aminotransferase 2,951802,+,Amino acid transport and metabolism,rocD,"rocD,gudB",952993.0,CcpA
USA300HOU_RS04750,NAD-specific glutamate dehydrogenase,953101,+,Amino acid transport and metabolism,gudB,"rocD,gudB",954346.0,CcpA
USA300HOU_RS04760,glycerophosphoryl diester phosphodiesterase,954848,-,Energy production and conversion,glpQ,glpQ,955778.0,WalR
USA300HOU_RS04765,argininosuccinate lyase,956019,-,Amino acid transport and metabolism,argH,"argH,argG",957399.0,"CodY,ArgR"
USA300HOU_RS04770,argininosuccinate synthase,957388,-,Amino acid transport and metabolism,argG,"argH,argG",958594.0,"CodY,ArgR"
USA300HOU_RS04775,glucose-6-phosphate isomerase,958944,+,Carbohydrate transport and metabolism,pgI,pgI,960276.0,
USA300HOU_RS04780,TVP38/TMEM64 family protein,960600,+,Function unknown,USA300HOU_RS04780,"spsA,lepB",961176.0,VraR
USA300HOU_RS04785,inactive signal peptidase IA,961180,+," Intracellular trafficking, secretion, and vesicular transport",spsA,"spsA,lepB",961705.0,"VraR,VraS2"
USA300HOU_RS04790,signal peptidase IB,961720,+," Intracellular trafficking, secretion, and vesicular transport",lepB,"spsA,lepB",962296.0,GraS
USA300HOU_RS04795,ATP-dependent helicase/deoxyribonuclease subunit B,962455,+,"Replication, recombination and repair",addB,"addB,addA",965932.0,
USA300HOU_RS04800,ATP-dependent helicase/nuclease subunit A,965932,+,"Replication, recombination and repair",addA,"addB,addA",969586.0,
USA300HOU_RS04805,hypothetical protein,969751,+,"Secondary metabolites biosynthesis, transport, and catabolism",fahA,fahA,970654.0,
USA300HOU_RS04810,hypothetical protein,970982,+,Function unknown,USA300HOU_RS04810,,971372.0,
USA300HOU_RS04815,CoA-disulfide reductase,971542,-,Energy production and conversion,cdR,"cdR,yitU",972859.0,
USA300HOU_RS04820,phosphatase,972910,-,Function unknown,yitU,"cdR,yitU",973735.0,
USA300HOU_RS04825,DNA methyltransferase,973848,+,Function unknown,yitW,yitW,974157.0,
USA300HOU_RS04830,O-acetyltransferase,974703,+,Lipid transport and metabolism,USA300HOU_RS04830,,976518.0,
USA300HOU_RS04835,chaperone protein ClpB,976720,+,"Post-translational modification, protein turnover, and chaperones",clpB,clpB,979330.0,"CtsR,WalR"
USA300HOU_RS04840,LysR family transcriptional regulator,979388,-,Transcription,USA300HOU_RS04840,,980258.0,
USA300HOU_RS04845,2-isopropylmalate synthase,980367,+,Amino acid transport and metabolism,nifV,nifV,981513.0,
USA300HOU_RS04850,hypothetical protein,981496,+,"Translation, ribosomal structure and biogenesis",USA300HOU_RS04850,nifV,982138.0,
USA300HOU_RS04855,membrane protein,982130,+,No COG category,USA300HOU_RS04855,,983249.0,
USA300HOU_RS04860,phosphatidylethanolamine-binding protein,983232,+,Function unknown,yxkA,,983748.0,
USA300HOU_RS04865,MAP domain-containing protein,984058,+,No COG category,USA300HOU_RS04865,,984493.0,
USA300HOU_RS04870,hypothetical protein,984749,-,No COG category,USA300HOU_RS04870,,984935.0,
USA300HOU_RS04875,3-oxoacyl-ACP synthase III,985229,+,Lipid transport and metabolism,fabH,"fabH,fabF",986171.0,FapR
USA300HOU_RS04880,beta-ketoacyl-[acyl-carrier-protein] synthase II,986182,+,Lipid transport and metabolism,fabF,"fabH,fabF",987427.0,FapR
USA300HOU_RS04885,membrane protein,987481,-,No COG category,USA300HOU_RS04885,,987853.0,
USA300HOU_RS04890,peptide ABC transporter permease,988095,+,Inorganic ion transport and metabolism,oppB,"oppB,oppC,oppD,oppF,oppA",989022.0,CodY
USA300HOU_RS04895,peptide ABC transporter permease,989021,+,Inorganic ion transport and metabolism,oppC,"oppB,oppC,oppD,oppF,oppA",990092.0,CodY
USA300HOU_RS04900,ABC transporter ATP-binding protein,990108,+,No COG category,oppD,"oppB,oppC,oppD,oppF,oppA",991191.0,CodY
USA300HOU_RS04905,peptide ABC transporter ATP-binding protein,991180,+,Amino acid transport and metabolism,oppF,"oppB,oppC,oppD,oppF,oppA",992122.0,CodY
USA300HOU_RS04910,peptide ABC transporter substrate-binding protein,992140,+,Amino acid transport and metabolism,oppA,"oppB,oppC,oppD,oppF,oppA",993796.0,CodY
USA300HOU_RS04915,ABC transporter substrate-binding protein,994007,+,Amino acid transport and metabolism,oppA,"oppA,oppD,oppF,oppB,appC",995723.0,CodY
USA300HOU_RS04920,peptide ABC transporter ATP-binding protein,995773,+,No COG category,oppD,"oppA,oppD,oppF,oppB,appC",996760.0,CodY
USA300HOU_RS04925,ABC transporter ATP-binding protein,996762,+,Amino acid transport and metabolism,oppF,"oppA,oppD,oppF,oppB,appC",997743.0,CodY
USA300HOU_RS04930,peptide ABC transporter permease,997735,+,Inorganic ion transport and metabolism,oppB,"oppA,oppD,oppF,oppB,appC",998698.0,CodY
USA300HOU_RS04935,peptide ABC transporter permease,998709,+,Inorganic ion transport and metabolism,appC,"oppA,oppD,oppF,oppB,appC",999591.0,CodY
USA300HOU_RS04940,tryptophan--tRNA ligase,999632,-,"Translation, ribosomal structure and biogenesis",trpS,trpS,1000622.0,
USA300HOU_RS04945,regulatory protein Spx,1000916,+,Transcription,spxA,spxA,1001312.0,
USA300HOU_RS04950,adaptor protein MecA,1001682,+,"Post-translational modification, protein turnover, and chaperones",mecA,mecA,1002402.0,
USA300HOU_RS04955,competence protein,1002863,+,Function unknown,coiA,,1003508.0,
USA300HOU_RS04960,oligoendopeptidase F,1003555,+,Amino acid transport and metabolism,pepF,pepF,1005364.0,
USA300HOU_RS04965,hypothetical protein,1005823,-,"Secondary metabolites biosynthesis, transport, and catabolism",yjbH,"yjbH,glbO",1006630.0,
USA300HOU_RS04970,hypothetical protein,1006652,-,Function unknown,glbO,"yjbH,glbO",1007018.0,
USA300HOU_RS04975,adenylate cyclase,1007121,-,Function unknown,cyaA,cyaA,1007715.0,
USA300HOU_RS04980,hypothetical protein,1007900,+,Function unknown,USA300HOU_RS04980,"relA,ppnK,rluD,mgtE,napa2",1008248.0,
USA300HOU_RS04985,GTP pyrophosphokinase,1008264,+,Function unknown,relA,"relA,ppnK,rluD,mgtE,napa2",1008900.0,
USA300HOU_RS04990,NAD(+) kinase,1008916,+,Carbohydrate transport and metabolism,ppnK,"relA,ppnK,rluD,mgtE,napa2",1009726.0,
USA300HOU_RS04995,RNA pseudouridine synthase,1009722,+,"Translation, ribosomal structure and biogenesis",rluD,"relA,ppnK,rluD,mgtE,napa2",1010577.0,
USA300HOU_RS05000,magnesium transporter,1010597,+,Inorganic ion transport and metabolism,mgtE,"relA,ppnK,rluD,mgtE,napa2",1011983.0,
USA300HOU_RS05005,sodium:proton antiporter,1011992,+,Inorganic ion transport and metabolism,napa2,"relA,ppnK,rluD,mgtE,napa2",1013837.0,
USA300HOU_RS05010,enoyl-ACP reductase,1014114,+,Lipid transport and metabolism,fabI,fabI,1014885.0,FapR
USA300HOU_RS05015,AI-2E family transporter,1015079,-,Function unknown,USA300HOU_RS05015,,1016165.0,
USA300HOU_RS05020,sodium:alanine symporter,1016506,+,Amino acid transport and metabolism,alsT,alsT,1018075.0,"CodY,CodY"
USA300HOU_RS05025,acetylesterase,1018216,+,Inorganic ion transport and metabolism,USA300HOU_RS05025,,1018975.0,
USA300HOU_RS05030,hypothetical protein,1019168,+,"Translation, ribosomal structure and biogenesis",yjcG,yjcG,1019678.0,CcpA
USA300HOU_RS05035,MFS transporter,1019790,-,Carbohydrate transport and metabolism,ltaA,"ltaA,ugtP",1020999.0,
USA300HOU_RS05040,diacylglycerol beta-glucosyltransferase,1020958,-,Cell wall/membrane/envelope biogenesis,ugtP,"ltaA,ugtP",1022134.0,
USA300HOU_RS05045,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L- lysine ligase,1022566,+,Cell wall/membrane/envelope biogenesis,murE,"murE,prfC",1024048.0,
USA300HOU_RS05050,hypothetical protein,1024031,+,No COG category,USA300HOU_RS05050,"murE,prfC",1024292.0,
USA300HOU_RS05055,peptide chain release factor 3,1024291,+,"Translation, ribosomal structure and biogenesis",prfC,"murE,prfC",1025854.0,
USA300HOU_RS05060,membrane protein,1026155,+,Inorganic ion transport and metabolism,ykoY,ykoY,1026959.0,yybP-ykoY
USA300HOU_RS05065,serine protease,1027177,+,"Post-translational modification, protein turnover, and chaperones",htrA,"htrA,ktrB",1029502.0,
USA300HOU_RS05070,Ktr system potassium uptake protein D,1029518,+,Inorganic ion transport and metabolism,ktrB,"htrA,ktrB",1030877.0,
USA300HOU_RS05075,bifunctional metallophosphatase/5'-nucleotidase,1031015,+,Nucleotide transport and metabolism,cpdB,cpdB,1032527.0,
USA300HOU_RS05090,competence protein ComK,1033013,-,Transcription,comK,comK,1033583.0,CodY
USA300HOU_RS05095,hypothetical protein,1033792,+,No COG category,USA300HOU_RS05095,,1034011.0,CodY
USA300HOU_RS05100,lipoate--protein ligase A,1034091,-,Coenzyme transport and metabolism,lplA,,1035078.0,
USA300HOU_RS05105,DUF2187 domain-containing protein,1035276,+,Function unknown,USA300HOU_RS05105,,1035453.0,
USA300HOU_RS05110,hypothetical protein,1035467,+,Function unknown,ypbD,,1036070.0,
USA300HOU_RS05115,putative holin-like toxin,1036340,+,No COG category,USA300HOU_RS05115,,1036448.0,
USA300HOU_RS05125,hypothetical protein,1037413,+,Function unknown,USA300HOU_RS05125,,1039378.0,
USA300HOU_RS05130,hypothetical protein,1039380,+,Function unknown,USA300HOU_RS05130,,1039701.0,
USA300HOU_RS05135,ABC transporter ATP-binding protein,1039697,+,Defense mechanisms,yujD,,1040339.0,
USA300HOU_RS05145,hypothetical protein,1040995,+,No COG category,USA300HOU_RS05145,,1041283.0,GraS
USA300HOU_RS05150,glycosyl transferase family 1,1041288,+,Cell wall/membrane/envelope biogenesis,wceN,wceN,1042770.0,
USA300HOU_RS05155,hypothetical protein,1042858,-,Function unknown,USA300HOU_RS05155,,1043215.0,
USA300HOU_RS05160,ABC transporter substrate-binding protein,1043691,+,Inorganic ion transport and metabolism,USA300HOU_RS05160,,1044651.0,
USA300HOU_RS05165,hypothetical protein,1044696,-,No COG category,USA300HOU_RS05165,,1044828.0,WalR
USA300HOU_RS05170,hypothetical protein,1044891,-,Function unknown,USA300HOU_RS05170,,1045182.0,
USA300HOU_RS05175,acetyltransferase,1045271,+,Function unknown,USA300HOU_RS05175,,1045823.0,
USA300HOU_RS05180,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",1045874,-,Coenzyme transport and metabolism,menA,menA,1046813.0,
USA300HOU_RS05185,isochorismate synthase,1047144,+,Coenzyme transport and metabolism,menF,"menF,menD,menH,menB",1048356.0,
USA300HOU_RS05190,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase,1048342,+,Coenzyme transport and metabolism,menD,"menF,menD,menH,menB",1050016.0,
USA300HOU_RS05195,"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase",1050002,+,Coenzyme transport and metabolism,menH,"menF,menD,menH,menB",1050806.0,
USA300HOU_RS05200,"1,4-dihydroxy-2-naphthoyl-CoA synthase",1050798,+,Coenzyme transport and metabolism,menB,"menF,menD,menH,menB",1051620.0,
USA300HOU_RS05205,staphostatin B,1051858,-,No COG category,USA300HOU_RS05205,sspP,1052188.0,
USA300HOU_RS05210,staphopain B,1052225,-,"Post-translational modification, protein turnover, and chaperones",sspP,sspP,1053407.0,
USA300HOU_RS05215,serine protease,1053488,-,Amino acid transport and metabolism,gseA,gseA,1054499.0,
USA300HOU_RS05220,"N-acetyl-L,L-diaminopimelate aminotransferase",1055026,-,Amino acid transport and metabolism,aspC,,1056181.0,CodY
USA300HOU_RS05225,acyltransferase,1056376,-,Carbohydrate transport and metabolism,ykrP,,1057387.0,GraS
USA300HOU_RS05230,MarR family transcriptional regulator,1057539,+,Transcription,USA300HOU_RS05230,,1057959.0,GraS
USA300HOU_RS05240,bifunctional autolysin,1058165,-,Carbohydrate transport and metabolism,atL,atL,1061936.0,WalR
USA300HOU_RS05245,GNAT family N-acetyltransferase,1062163,-,Function unknown,elaA,elaA,1062598.0,
USA300HOU_RS05250,hypothetical protein,1062752,-,No COG category,USA300HOU_RS05250,brpA,1063223.0,
USA300HOU_RS05255,hypothetical protein,1063270,-,Transcription,brpA,brpA,1064488.0,
USA300HOU_RS05260,protein FmtA,1064938,+,Defense mechanisms,pbpX,pbpX,1066132.0,"VraS2,WalR"
USA300HOU_RS05265,quinol oxidase subunit 4,1066668,-,Energy production and conversion,qoxD,"qoxD,qoxC,qoxB,qoxA",1066959.0,
USA300HOU_RS05270,quinol oxidase subunit 3,1066955,-,Energy production and conversion,qoxC,"qoxD,qoxC,qoxB,qoxA",1067561.0,
USA300HOU_RS05275,cytochrome ubiquinol oxidase subunit I,1067550,-,Energy production and conversion,qoxB,"qoxD,qoxC,qoxB,qoxA",1069539.0,
USA300HOU_RS05280,quinol oxidase subunit 2,1069538,-,Energy production and conversion,qoxA,"qoxD,qoxC,qoxB,qoxA",1070639.0,GraS
USA300HOU_RS05290,hypothetical protein,1071210,-,Function unknown,iraE,iraE,1071528.0,"VraR,VraS2"
USA300HOU_RS05295,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase,1072332,-,Coenzyme transport and metabolism,folD,folD,1073193.0,PurR
USA300HOU_RS05300,5-(carboxyamino)imidazole ribonucleotide mutase,1073411,+,Nucleotide transport and metabolism,purE,"purE,purK,purC,purS,purQ,purL,purF,purM",1073876.0,PurR
USA300HOU_RS05305,5-(carboxyamino)imidazole ribonucleotide synthase,1073862,+,Nucleotide transport and metabolism,purK,"purE,purK,purC,purS,purQ,purL,purF,purM",1074987.0,PurR
USA300HOU_RS05310,phosphoribosylaminoimidazolesuccinocarboxamide synthase,1074990,+,Nucleotide transport and metabolism,purC,"purE,purK,purC,purS,purQ,purL,purF,purM",1075695.0,PurR
USA300HOU_RS05315,phosphoribosylformylglycinamidine synthase,1075694,+,Nucleotide transport and metabolism,purS,"purE,purK,purC,purS,purQ,purL,purF,purM",1075958.0,PurR
USA300HOU_RS05320,phosphoribosylformylglycinamidine synthase subunit PurQ,1075959,+,Nucleotide transport and metabolism,purQ,"purE,purK,purC,purS,purQ,purL,purF,purM",1076631.0,PurR
USA300HOU_RS05325,phosphoribosylformylglycinamidine synthase subunit PurL,1076623,+,Nucleotide transport and metabolism,purL,"purE,purK,purC,purS,purQ,purL,purF,purM",1078813.0,PurR
USA300HOU_RS05330,amidophosphoribosyltransferase,1078791,+,Nucleotide transport and metabolism,purF,"purE,purK,purC,purS,purQ,purL,purF,purM",1080276.0,PurR
USA300HOU_RS05335,phosphoribosylformylglycinamidine cyclo-ligase,1080268,+,Nucleotide transport and metabolism,purM,"purE,purK,purC,purS,purQ,purL,purF,purM",1081297.0,PurR
USA300HOU_RS05340,phosphoribosylglycinamide formyltransferase,1081299,+,Nucleotide transport and metabolism,purN,,1081866.0,PurR
USA300HOU_RS05345,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/inosine monophosphate cyclohydrolase,1081880,+,Nucleotide transport and metabolism,purH,"purH,purD",1083359.0,PurR
USA300HOU_RS05350,phosphoribosylamine--glycine ligase,1083380,+,Nucleotide transport and metabolism,purD,"purH,purD",1084628.0,PurR
USA300HOU_RS05355,cobalt ABC transporter permease,1084892,-,Inorganic ion transport and metabolism,USA300HOU_RS05355,"ykoD,ykoE",1085699.0,TPP
USA300HOU_RS05360,ABC transporter ATP-binding protein,1085691,-,Inorganic ion transport and metabolism,ykoD,"ykoD,ykoE",1087092.0,TPP
USA300HOU_RS05365,thiamine ABC transporter permease,1087106,-,Function unknown,ykoE,"ykoD,ykoE",1087682.0,TPP
USA300HOU_RS05375,hypothetical protein,1088265,-,No COG category,USA300HOU_RS05375,,1088400.0,WalR
